,agent,step,test_id,avg_reward,std_reward
4499,ma2c,486000,-1,4.665740740740788,14.910611198175518
4500,ma2c,486108,-1,4.439814814814832,13.789495061088418
4501,ma2c,486216,-1,4.227777777777815,13.60584592040782
4502,ma2c,486324,-1,4.204629629629616,13.705834012344464
4503,ma2c,486432,-1,3.800925925925993,13.895612785991885
4504,ma2c,486540,-1,5.116666666666737,14.26728646109577
4505,ma2c,486648,-1,4.621296296296333,15.096283887384622
4506,ma2c,486756,-1,4.568518518518532,15.254050149169057
4507,ma2c,486864,-1,5.2574074074074515,16.729111927148434
4508,ma2c,486972,-1,4.034259259259283,13.679602022293706
4509,ma2c,487080,-1,4.853703703703728,14.81668495140688
4510,ma2c,487188,-1,5.106481481481499,15.695442091092774
4511,ma2c,487296,-1,4.552777777777801,14.307505530531078
4512,ma2c,487404,-1,4.1370370370370475,13.810131765084677
4513,ma2c,487512,-1,4.686111111111148,16.20387732711223
4514,ma2c,487620,-1,3.584259259259296,13.009819382959622
4515,ma2c,487728,-1,4.787962962963,15.477855852036157
4516,ma2c,487836,-1,3.8722222222222626,13.490784463184525
4517,ma2c,487944,-1,3.8231481481481953,13.107275379229048
4518,ma2c,488052,-1,3.288888888888929,12.537679014144963
4519,ma2c,488160,-1,3.6157407407407742,12.731887367267552
4520,ma2c,488268,-1,3.6842592592592895,13.285526530478469
4521,ma2c,488376,-1,4.937037037037061,16.65789542858705
4522,ma2c,488484,-1,3.5351851851852123,12.725494349815673
4523,ma2c,488592,-1,4.025000000000074,13.358816793081438
4524,ma2c,488700,-1,4.125000000000051,14.65737789824146
4525,ma2c,488808,-1,3.7657407407407812,13.026754250509104
4526,ma2c,488916,-1,5.864814814814828,15.108222649682364
4527,ma2c,489024,-1,5.182407407407465,17.513893049803347
4528,ma2c,489132,-1,5.058333333333377,17.384290082332154
4529,ma2c,489240,-1,4.037037037037071,15.99426165959743
4530,ma2c,489348,-1,5.231481481481532,16.943138281978733
4531,ma2c,489456,-1,3.7398148148148453,14.211334416290217
4532,ma2c,489564,-1,3.213888888888926,12.53321851553013
4533,ma2c,489672,-1,4.9768518518519365,15.399931496249245
4534,ma2c,489780,-1,3.54629629629633,13.021879209024839
4535,ma2c,489888,-1,5.77222222222232,17.450256462794172
4536,ma2c,489996,-1,4.985185185185232,14.325287243030727
4537,ma2c,490104,-1,3.322222222222266,12.635820140271338
4538,ma2c,490212,-1,3.6046296296296734,12.7620559142767
4539,ma2c,490320,-1,3.5194444444444986,13.001206912161752
4540,ma2c,490428,-1,4.31759259259262,14.87139827981845
4541,ma2c,490536,-1,3.728703703703761,13.900539897095037
4542,ma2c,490644,-1,3.1500000000000403,12.536601967394976
4543,ma2c,490752,-1,5.187037037037128,15.778138254446047
4544,ma2c,490860,-1,4.904629629629687,14.803280318772686
4545,ma2c,490968,-1,3.7342592592592694,13.212362070740514
4546,ma2c,491076,-1,5.7037037037038045,16.650881001749994
4547,ma2c,491184,-1,4.743518518518545,14.731587837454086
4548,ma2c,491292,-1,4.60925925925932,13.948878469698458
4549,ma2c,491400,-1,4.091666666666714,13.618635958508234
4550,ma2c,491508,-1,6.290740740740738,16.38619301953708
4551,ma2c,491616,-1,5.14629629629634,14.18202713613213
4552,ma2c,491724,-1,4.763888888888956,15.100615993894605
4553,ma2c,491832,-1,4.612037037037074,15.004571634157365
4554,ma2c,491940,-1,4.276851851851882,14.256074770670395
4555,ma2c,492048,-1,4.66203703703702,14.340022454606801
4556,ma2c,492156,-1,3.0453703703704007,12.515282393192203
4557,ma2c,492264,-1,4.842592592592609,15.087756894027793
4558,ma2c,492372,-1,4.076851851851878,13.583490840814756
4559,ma2c,492480,-1,4.240740740740757,13.354830150181375
4560,ma2c,492588,-1,3.397222222222269,12.670207533841749
4561,ma2c,492696,-1,4.481481481481516,16.21342121314453
4562,ma2c,492804,-1,3.7787037037037408,13.229652797198929
4563,ma2c,492912,-1,4.20092592592595,13.697265848893226
4564,ma2c,493020,-1,4.463888888888892,13.910510669949051
4565,ma2c,493128,-1,6.188888888888919,18.35231004398685
4566,ma2c,493236,-1,5.447222222222233,15.314483935473639
4567,ma2c,493344,-1,4.223148148148219,14.18023929224978
4568,ma2c,493452,-1,4.1638888888889465,14.723170566940233
4569,ma2c,493560,-1,4.110185185185198,13.67991864156298
4570,ma2c,493668,-1,5.111111111111178,16.967618033430636
4571,ma2c,493776,-1,3.0453703703704007,12.515282393192203
4572,ma2c,493884,-1,4.592592592592593,14.628610372370098
4573,ma2c,493992,-1,3.546296296296313,13.113686841574223
4574,ma2c,494100,-1,3.796296296296313,13.079712350486512
4575,ma2c,494208,-1,3.226851851851919,12.544739243274796
4576,ma2c,494316,-1,4.843518518518539,16.85655314458818
4577,ma2c,494424,-1,3.975925925925956,13.468150842102528
4578,ma2c,494532,-1,3.701851851851862,13.295348542514493
4579,ma2c,494640,-1,3.125925925925946,12.517723511902686
4580,ma2c,494748,-1,3.443518518518532,12.889360191202195
4581,ma2c,494856,-1,3.728703703703761,13.900539897095037
4582,ma2c,494964,-1,3.4546296296296837,12.921460646273673
4583,ma2c,495072,-1,3.5203703703703773,12.768129878865116
4584,ma2c,495180,-1,3.4629629629629797,12.795098834468428
4585,ma2c,495288,-1,3.6564814814815287,13.079382086634624
4586,ma2c,495396,-1,4.088888888888926,14.11175851533272
4587,ma2c,495504,-1,3.760185185185222,13.411195846746228
4588,ma2c,495612,-1,3.267592592592623,12.67133560664557
4589,ma2c,495720,-1,3.242592592592616,12.633012336171975
4590,ma2c,495828,-1,3.865740740740791,13.740405150888648
4591,ma2c,495936,-1,3.444444444444461,12.753179221155621
4592,ma2c,496044,-1,3.5666666666666904,13.192688772082803
4593,ma2c,496152,-1,4.288888888888913,14.248751298982267
4594,ma2c,496260,-1,3.7898148148148585,12.976345572238499
4595,ma2c,496368,-1,3.764814814814852,13.446019063998573
4596,ma2c,496476,-1,4.745370370370387,14.464185554386257
4597,ma2c,496584,-1,3.276851851851882,12.669309713148708
4598,ma2c,496692,-1,3.574074074074091,13.00272315047306
4599,ma2c,496800,-1,3.4055555555555825,12.649899965446567
4600,ma2c,496908,-1,3.5648148148148486,12.67662119674281
4601,ma2c,497016,-1,3.8092592592592895,14.218542516838967
4602,ma2c,497124,-1,5.329629629629666,17.361954251131554
4603,ma2c,497232,-1,4.053703703703714,14.320261648796366
4604,ma2c,497340,-1,3.546296296296313,12.793440346998551
4605,ma2c,497448,-1,3.824074074074091,13.050740509502408
4606,ma2c,497556,-1,4.0981481481481685,13.907405311436497
4607,ma2c,497664,-1,3.8444444444445187,12.865906233525868
4608,ma2c,497772,-1,3.602777777777798,13.252850555239323
4609,ma2c,497880,-1,3.7435185185185285,12.909049891510627
4610,ma2c,497988,-1,4.207407407407471,13.642890589931378
4611,ma2c,498096,-1,3.6481481481481484,12.924484956293666
4612,ma2c,498204,-1,4.219444444444451,13.825328730492238
4613,ma2c,498312,-1,4.249074074074104,14.33989188043848
4614,ma2c,498420,-1,3.444444444444461,12.753179221155621
4615,ma2c,498528,-1,3.6962962962963197,13.330082422614353
4616,ma2c,498636,-1,3.699074074074091,13.273089563099825
4617,ma2c,498744,-1,4.037037037037071,15.99426165959743
4618,ma2c,498852,-1,3.736111111111145,13.048410278745527
4619,ma2c,498960,-1,4.714814814814872,15.84190887543433
4620,ma2c,499068,-1,4.362037037037091,14.798415315515564
4621,ma2c,499176,-1,4.257407407407435,15.996731169000794
4622,ma2c,499284,-1,3.0453703703704007,12.515282393192203
4623,ma2c,499392,-1,3.512037037037064,13.307598202701952
4624,ma2c,499500,-1,4.018518518518518,13.680617189809155
4625,ma2c,499608,-1,3.574074074074091,13.007706906195176
4626,ma2c,499716,-1,3.546296296296347,13.189322462633266
4627,ma2c,499824,-1,3.3259259259259664,12.610962091902605
4628,ma2c,499932,-1,4.401851851851916,15.712827865588508
4629,ma2c,500040,-1,3.514814814814835,12.754946860342182
4630,ma2c,500148,-1,3.9314814814815184,13.580041510792405
4631,ma2c,500256,-1,4.312037037037094,14.934751405838307
4632,ma2c,500364,-1,3.3564814814814983,12.650020298242845
4633,ma2c,500472,-1,4.884259259259293,15.961749196572054
4634,ma2c,500580,-1,4.217592592592609,14.210747293820836
4635,ma2c,500688,-1,3.1379629629629933,12.522740186413214
4636,ma2c,500796,-1,3.4268518518518554,12.723575424016884
4637,ma2c,500904,-1,4.369444444444475,14.18174007458935
4638,ma2c,501012,-1,4.074074074074108,14.40896306939736
4639,ma2c,501120,-1,4.141666666666727,14.684220082947888
4640,ma2c,501228,-1,4.207407407407454,14.356239472681766
4641,ma2c,501336,-1,4.045370370370417,13.915441624453443
4642,ma2c,501444,-1,4.585185185185242,14.181664053843644
4643,ma2c,501552,-1,3.157407407407458,12.541650636414403
4644,ma2c,501660,-1,3.437962962963007,12.851701988399494
4645,ma2c,501768,-1,3.799074074074101,13.532782524165773
4646,ma2c,501876,-1,3.7685185185185692,13.903028234939073
4647,ma2c,501984,-1,3.62962962962968,13.242365090729155
4648,ma2c,502092,-1,4.397222222222269,14.873145438908308
4649,ma2c,502200,-1,5.10462962962964,15.408778067371012
4650,ma2c,502308,-1,4.584259259259296,16.39993880994149
4651,ma2c,502416,-1,3.8768518518518924,13.781029677714791
4652,ma2c,502524,-1,3.484259259259303,12.90968744807019
4653,ma2c,502632,-1,3.526851851851899,13.040042365881384
4654,ma2c,502740,-1,4.092592592592626,14.074798226984274
4655,ma2c,502848,-1,4.54259259259263,14.884774744832203
4656,ma2c,502956,-1,3.635185185185222,12.679206620339635
4657,ma2c,503064,-1,3.9666666666667307,14.561618754133978
4658,ma2c,503172,-1,4.522222222222252,14.760578964187955
4659,ma2c,503280,-1,4.27592592592597,13.715987362485047
4660,ma2c,503388,-1,3.2537037037037173,12.546878215287169
4661,ma2c,503496,-1,3.897222222222219,13.49102896944195
4662,ma2c,503604,-1,4.120370370370404,13.367059839460449
4663,ma2c,503712,-1,3.212037037037067,12.593228027268419
4664,ma2c,503820,-1,4.0222222222222355,13.73187245016701
4665,ma2c,503928,-1,3.887037037037064,13.302388344402559
4666,ma2c,504036,-1,3.865740740740758,13.673867764333941
4667,ma2c,504144,-1,3.442592592592636,12.671272581474273
4668,ma2c,504252,-1,3.8175925925926197,12.97662306057487
4669,ma2c,504360,-1,3.1768518518518554,12.520158608046742
4670,ma2c,504468,-1,4.287962962962983,14.101744819758808
4671,ma2c,504576,-1,3.212037037037067,12.593228027268419
4672,ma2c,504684,-1,3.9453703703703904,14.0204901923292
4673,ma2c,504792,-1,3.3333333333333837,12.565126637141795
4674,ma2c,504900,-1,3.5500000000000473,13.446426621556116
4675,ma2c,505008,-1,4.584259259259296,14.470257887826147
4676,ma2c,505116,-1,3.631481481481505,13.109769103739547
4677,ma2c,505224,-1,3.6787037037037305,13.375115443779645
4678,ma2c,505332,-1,3.267592592592623,12.67133560664557
4679,ma2c,505440,-1,3.9240740740740843,13.461886324060307
4680,ma2c,505548,-1,4.374074074074104,13.93408670458212
4681,ma2c,505656,-1,4.37129629629635,14.435251674709816
4682,ma2c,505764,-1,3.3462962962963267,12.651924359016887
4683,ma2c,505872,-1,3.4509259259259495,13.105762765332722
4684,ma2c,505980,-1,3.3166666666667237,12.60108387460452
4685,ma2c,506088,-1,3.6555555555555994,13.883612331019213
4686,ma2c,506196,-1,3.944444444444495,13.609047462607691
4687,ma2c,506304,-1,3.613888888888916,12.913282412087304
4688,ma2c,506412,-1,5.207407407407454,15.349778039797814
4689,ma2c,506520,-1,3.8379629629630134,13.013715824244315
4690,ma2c,506628,-1,3.8287037037037375,13.580289713035905
4691,ma2c,506736,-1,3.1842592592592895,12.563852927236592
4692,ma2c,506844,-1,3.0453703703704007,12.515282393192203
4693,ma2c,506952,-1,3.0453703703704007,12.515282393192203
4694,ma2c,507060,-1,3.3546296296296734,12.844543330977075
4695,ma2c,507168,-1,3.05462962962966,12.513395668607483
4696,ma2c,507276,-1,4.837037037037101,16.231728146696668
4697,ma2c,507384,-1,3.242592592592616,12.633012336171975
4698,ma2c,507492,-1,3.156481481481495,12.540994062054017
4699,ma2c,507600,-1,3.813888888888953,12.829981224065742
4700,ma2c,507708,-1,3.799074074074101,13.532782524165773
4701,ma2c,507816,-1,3.8351851851852254,13.258744946574014
4702,ma2c,507924,-1,3.889814814814869,13.811206800965815
4703,ma2c,508032,-1,3.0611111111111313,12.511993012138594
4704,ma2c,508140,-1,3.2472222222222458,12.639718837219158
4705,ma2c,508248,-1,3.5416666666667003,12.684520494886192
4706,ma2c,508356,-1,3.791666666666717,14.549272127651266
4707,ma2c,508464,-1,5.381481481481522,16.8825964967443
4708,ma2c,508572,-1,4.281481481481529,14.397332238404191
4709,ma2c,508680,-1,3.6435185185185692,12.954759408176379
4710,ma2c,508788,-1,4.3768518518518755,13.669786950583779
4711,ma2c,508896,-1,4.110185185185232,13.481530162458023
4712,ma2c,509004,-1,4.440740740740761,13.659903726662098
4713,ma2c,509112,-1,4.052777777777818,13.342812313455534
4714,ma2c,509220,-1,4.175000000000081,13.467148815626382
4715,ma2c,509328,-1,3.1166666666666867,12.51966231351496
4716,ma2c,509436,-1,4.2518518518518755,16.0940838076507
4717,ma2c,509544,-1,3.1981481481481953,12.577728564009757
4718,ma2c,509652,-1,3.3305555555555793,12.647701140357668
4719,ma2c,509760,-1,3.212037037037067,12.593228027268419
4720,ma2c,509868,-1,3.100925925925956,12.514957683081885
4721,ma2c,509976,-1,3.248148148148192,12.625763500796896
4722,ma2c,510084,-1,3.3435185185185725,12.647304449654587
4723,ma2c,510192,-1,4.0481481481481545,13.178486125904092
4724,ma2c,510300,-1,4.395370370370377,13.917258033072622
4725,ma2c,510408,-1,3.0453703703704007,12.515282393192203
4726,ma2c,510516,-1,3.385185185185222,12.919686491543956
4727,ma2c,510624,-1,3.170370370370384,12.538320958382766
4728,ma2c,510732,-1,3.0453703703704007,12.515282393192203
4729,ma2c,510840,-1,3.3722222222222626,12.690561039850659
4730,ma2c,510948,-1,3.0453703703704007,12.515282393192203
4731,ma2c,511056,-1,4.0018518518518755,13.98550162954148
4732,ma2c,511164,-1,4.145370370370377,13.612864179118317
4733,ma2c,511272,-1,3.323148148148212,12.579279011912273
4734,ma2c,511380,-1,3.673148148148172,13.248064893504202
4735,ma2c,511488,-1,4.789814814814859,15.355454693840827
4736,ma2c,511596,-1,3.0453703703704007,12.515282393192203
4737,ma2c,511704,-1,5.17962962962966,17.379706979050145
4738,ma2c,511812,-1,3.319444444444461,12.71684111088552
4739,ma2c,511920,-1,4.49166666666672,14.336731670782006
4740,ma2c,512028,-1,3.252777777777788,12.611821749434482
4741,ma2c,512136,-1,3.5685185185185486,13.064205041286339
4742,ma2c,512244,-1,3.230555555555586,12.616409496376114
4743,ma2c,512352,-1,3.0453703703704007,12.515282393192203
4744,ma2c,512460,-1,4.31296296296299,13.758782330600809
4745,ma2c,512568,-1,3.2518518518518755,12.602751621074614
4746,ma2c,512676,-1,4.734259259259286,16.635677646179666
4747,ma2c,512784,-1,3.993518518518562,13.519041941921637
4748,ma2c,512892,-1,3.683333333333377,12.962135026470264
4749,ma2c,513000,-1,3.786111111111158,13.234085189482197
4750,ma2c,513108,-1,3.1500000000000403,12.536601967394976
4751,ma2c,513216,-1,5.833333333333367,18.27362499260541
4752,ma2c,513324,-1,4.398148148148148,15.025188613356605
4753,ma2c,513432,-1,3.645370370370394,14.14891949977012
4754,ma2c,513540,-1,3.0453703703704007,12.515282393192203
4755,ma2c,513648,-1,3.7712962962963568,13.919065335039612
4756,ma2c,513756,-1,3.452777777777808,12.768004414488487
4757,ma2c,513864,-1,3.5731481481481615,13.23716433828612
4758,ma2c,513972,-1,3.385185185185222,12.919686491543956
4759,ma2c,514080,-1,3.0453703703704007,12.515282393192203
4760,ma2c,514188,-1,4.675000000000047,14.77766160146494
4761,ma2c,514296,-1,3.149074074074111,12.53600367068998
4762,ma2c,514404,-1,3.4601851851852086,13.103674490420367
4763,ma2c,514512,-1,3.3018518518519056,12.597089474847529
4764,ma2c,514620,-1,3.6870370370370944,12.79638326067906
4765,ma2c,514728,-1,3.486111111111145,13.185973596642786
4766,ma2c,514836,-1,4.0277777777777946,13.77105010475441
4767,ma2c,514944,-1,3.407407407407441,12.978898142067763
4768,ma2c,515052,-1,3.2009259259259495,12.57240139831852
4769,ma2c,515160,-1,3.296296296296313,12.721678245958424
4770,ma2c,515268,-1,3.0453703703704007,12.515282393192203
4771,ma2c,515376,-1,3.267592592592623,12.67133560664557
4772,ma2c,515484,-1,3.238888888888933,12.627775333626511
4773,ma2c,515592,-1,3.0453703703704007,12.515282393192203
4774,ma2c,515700,-1,3.0453703703704007,12.515282393192203
4775,ma2c,515808,-1,4.231481481481532,14.294169027109872
4776,ma2c,515916,-1,3.0453703703704007,12.515282393192203
4777,ma2c,516024,-1,3.0453703703704007,12.515282393192203
4778,ma2c,516132,-1,3.694444444444495,13.23095299983921
4779,ma2c,516240,-1,3.0453703703704007,12.515282393192203
4780,ma2c,516348,-1,3.0453703703704007,12.515282393192203
4781,ma2c,516456,-1,3.7546296296296635,13.363163743410405
4782,ma2c,516564,-1,3.0453703703704007,12.515282393192203
4783,ma2c,516672,-1,3.6361111111111346,13.196677881147485
4784,ma2c,516780,-1,3.2472222222222458,12.639718837219158
4785,ma2c,516888,-1,3.2472222222222458,12.639718837219158
4786,ma2c,516996,-1,4.215740740740768,16.05585829416843
4787,ma2c,517104,-1,3.7064814814815086,13.054609467953105
4788,ma2c,517212,-1,4.656481481481512,16.277053111371302
4789,ma2c,517320,-1,3.8148148148148486,14.263270720012805
4790,ma2c,517428,-1,4.342592592592593,14.948251500028125
4791,ma2c,517536,-1,3.6296296296296635,14.18152984524999
4792,ma2c,517644,-1,3.699074074074091,14.192228542216837
4793,ma2c,517752,-1,3.865740740740758,14.32335674782201
4794,ma2c,517860,-1,4.157407407407424,15.636686466410815
4795,ma2c,517968,-1,3.4768518518518685,14.130841017679813
4796,ma2c,518076,-1,3.5805555555555793,14.146033721921125
4797,ma2c,518184,-1,4.111111111111128,14.67658965668176
4798,ma2c,518292,-1,3.764814814814835,14.371881721784625
4799,ma2c,518400,-1,3.764814814814835,14.371881721784625
4800,ma2c,518508,-1,3.7268518518518685,14.199638796146058
4801,ma2c,518616,-1,3.4768518518518685,14.130841017679813
4802,ma2c,518724,-1,3.753703703703734,14.229315240323634
4803,ma2c,518832,-1,3.4768518518518685,14.130841017679813
4804,ma2c,518940,-1,3.4768518518518685,14.130841017679813
4805,ma2c,519048,-1,3.4768518518518685,14.130841017679813
4806,ma2c,519156,-1,3.4768518518518685,14.130841017679813
4807,ma2c,519264,-1,3.4768518518518685,14.130841017679813
4808,ma2c,519372,-1,3.4851851851851987,14.129053432259134
4809,ma2c,519480,-1,3.727777777777781,14.306394797389242
4810,ma2c,519588,-1,3.725925925925956,14.221972895191149
4811,ma2c,519696,-1,3.4768518518518685,14.130841017679813
4812,ma2c,519804,-1,3.9249999999999967,14.400155123907274
4813,ma2c,519912,-1,3.662037037037054,14.214863879395415
4814,ma2c,520020,-1,4.736111111111128,17.328634290042196
4815,ma2c,520128,-1,3.888888888888889,14.459287245722788
4816,ma2c,520236,-1,3.4768518518518685,14.130841017679813
4817,ma2c,520344,-1,3.7777777777777946,14.242888630583716
4818,ma2c,520452,-1,4.0222222222222355,14.535278497079316
4819,ma2c,520560,-1,3.838888888888909,14.53230012467337
4820,ma2c,520668,-1,3.5898148148148383,14.1513442615941
4821,ma2c,520776,-1,3.8166666666666904,14.480104486015543
4822,ma2c,520884,-1,3.4962962962963164,14.127487823689886
4823,ma2c,520992,-1,4.278703703703741,15.935704443086221
4824,ma2c,521100,-1,3.4768518518518685,14.130841017679813
4825,ma2c,521208,-1,3.5472222222222425,14.132274975659634
4826,ma2c,521316,-1,4.118518518518545,14.631284013349228
4827,ma2c,521424,-1,3.588888888888926,14.150784125200488
4828,ma2c,521532,-1,3.692592592592603,14.232186420768299
4829,ma2c,521640,-1,3.4768518518518685,14.130841017679813
4830,ma2c,521748,-1,3.7203703703703974,14.184275065088327
4831,ma2c,521856,-1,4.880555555555593,16.199482492496312
4832,ma2c,521964,-1,3.9851851851852156,14.489349951006965
4833,ma2c,522072,-1,3.9212962962962963,14.75553914151064
4834,ma2c,522180,-1,5.109259259259253,16.366754565486037
4835,ma2c,522288,-1,4.280555555555549,14.826424473025195
4836,ma2c,522396,-1,4.7074074074074375,16.447676317383888
4837,ma2c,522504,-1,4.492592592592633,14.793008256553703
4838,ma2c,522612,-1,3.903703703703724,14.372517021796824
4839,ma2c,522720,-1,3.882407407407401,14.303611488424789
4840,ma2c,522828,-1,8.4962962962963,21.235635344976217
4841,ma2c,522936,-1,9.67500000000008,19.999644094055675
4842,ma2c,523044,-1,8.734259259259304,18.291265685491286
4843,ma2c,523152,-1,9.12962962962963,22.37120445464918
4844,ma2c,523260,-1,8.341666666666681,20.36490774819752
4845,ma2c,523368,-1,7.563888888888919,20.120601467030347
4846,ma2c,523476,-1,7.820370370370425,19.684519953220992
4847,ma2c,523584,-1,9.095370370370414,21.213728889126223
4848,ma2c,523692,-1,8.237037037037023,21.07747434001957
4849,ma2c,523800,-1,8.780555555555566,22.120496856373737
4850,ma2c,523908,-1,10.667592592592646,22.75403842342636
4851,ma2c,524016,-1,9.893518518518501,21.47047616796809
4852,ma2c,524124,-1,9.278703703703691,20.67236951301376
4853,ma2c,524232,-1,9.128703703703717,22.30838594575599
4854,ma2c,524340,-1,9.711111111111155,20.948257831448473
4855,ma2c,524448,-1,8.498148148148175,20.388154610520758
4856,ma2c,524556,-1,9.711111111111121,22.507905332774456
4857,ma2c,524664,-1,10.586111111111121,23.1519515949374
4858,ma2c,524772,-1,8.987962962962902,22.587064954479747
4859,ma2c,524880,-1,7.759259259259243,21.35942864507143
4860,ma2c,524988,-1,8.034259259259231,21.664970711560727
4861,ma2c,525096,-1,9.066666666666707,22.17059280184426
4862,ma2c,525204,-1,10.598148148148168,21.81721619493588
4863,ma2c,525312,-1,8.86296296296297,22.126653914296984
4864,ma2c,525420,-1,10.285185185185178,22.75537305217132
4865,ma2c,525528,-1,9.097222222222205,21.86829456310589
4866,ma2c,525636,-1,9.179629629629643,22.709411327152253
4867,ma2c,525744,-1,9.712962962962964,21.406917766411098
4868,ma2c,525852,-1,9.60462962962964,21.109197505051444
4869,ma2c,525960,-1,9.451851851851846,20.917489941662062
4870,ma2c,526068,-1,9.606481481481515,21.950994549088286
4871,ma2c,526176,-1,9.321296296296303,20.87620943902025
4872,ma2c,526284,-1,10.110185185185198,21.40792921557429
4873,ma2c,526392,-1,10.195370370370407,22.157994896330116
4874,ma2c,526500,-1,9.881481481481488,21.35617331232245
4875,ma2c,526608,-1,9.170370370370383,21.12346974189846
4876,ma2c,526716,-1,9.4240740740741,21.096585077221363
4877,ma2c,526824,-1,10.180555555555573,21.524320690159758
4878,ma2c,526932,-1,9.88888888888889,20.12559331231853
4879,ma2c,527040,-1,8.077777777777825,17.42704015015355
4880,ma2c,527148,-1,8.017592592592656,19.99898529233203
4881,ma2c,527256,-1,8.038888888888913,18.950372972648097
4882,ma2c,527364,-1,7.201851851851862,18.140858229736182
4883,ma2c,527472,-1,8.775000000000007,17.768470436890944
4884,ma2c,527580,-1,7.6083333333333565,17.156157112006554
4885,ma2c,527688,-1,6.895370370370394,16.009848729588587
4886,ma2c,527796,-1,7.393518518518501,18.5203355358581
4887,ma2c,527904,-1,7.4259259259259425,17.9726766405047
4888,ma2c,528012,-1,8.932407407407432,19.9980500378288
4889,ma2c,528120,-1,8.550000000000031,19.864263930019792
4890,ma2c,528228,-1,8.521296296296324,18.89775143848417
4891,ma2c,528336,-1,7.74166666666672,18.138153592379357
4892,ma2c,528444,-1,8.238888888888933,19.07453622237694
4893,ma2c,528552,-1,8.060185185185219,19.320464777664355
4894,ma2c,528660,-1,8.875,18.940668204607736
4895,ma2c,528768,-1,8.092592592592593,18.668857528692346
4896,ma2c,528876,-1,6.200000000000004,16.068216845455943
4897,ma2c,528984,-1,6.771296296296306,17.609945900425515
4898,ma2c,529092,-1,6.684259259259273,16.986782236421362
4899,ma2c,529200,-1,5.050925925925926,14.409940597780128
4900,ma2c,529308,-1,6.633333333333347,17.846915907444853
4901,ma2c,529416,-1,7.926851851851838,18.697170544910293
4902,ma2c,529524,-1,4.910185185185195,14.204178700590179
4903,ma2c,529632,-1,3.10833333333334,12.717268261581918
4904,ma2c,529740,-1,7.237962962962969,18.163448836282726
4905,ma2c,529848,-1,4.824074074074091,15.038517647413004
4906,ma2c,529956,-1,5.281481481481495,15.809544398922723
4907,ma2c,530064,-1,4.900925925925936,15.648331442056158
4908,ma2c,530172,-1,4.249074074074104,13.773421099069473
4909,ma2c,530280,-1,4.067592592592586,13.4682536792026
4910,ma2c,530388,-1,3.8287037037037375,12.990352908600624
4911,ma2c,530496,-1,3.712037037037084,13.323890528424702
4912,ma2c,530604,-1,3.899074074074094,13.458485519403615
4913,ma2c,530712,-1,4.226851851851869,14.837194294529276
4914,ma2c,530820,-1,4.29629629629633,14.151847974642582
4915,ma2c,530928,-1,4.014814814814819,14.226363208877185
4916,ma2c,531036,-1,3.5249999999999733,13.35290317302375
4917,ma2c,531144,-1,4.893518518518518,14.554357074163452
4918,ma2c,531252,-1,4.313888888888902,14.06818355653097
4919,ma2c,531360,-1,4.609259259259286,15.219264942080235
4920,ma2c,531468,-1,5.503703703703717,15.70248816050273
4921,ma2c,531576,-1,3.878703703703734,13.571211707452894
4922,ma2c,531684,-1,5.830555555555528,15.77156641233729
4923,ma2c,531792,-1,6.5222222222222355,17.731533604023642
4924,ma2c,531900,-1,8.020370370370394,18.808817668451425
4925,ma2c,532008,-1,7.912962962963034,18.99207482176891
4926,ma2c,532116,-1,5.718518518518522,15.166881244807902
4927,ma2c,532224,-1,6.676851851851838,18.734848725192087
4928,ma2c,532332,-1,5.6500000000000234,15.092949666305492
4929,ma2c,532440,-1,6.1046296296297236,16.26798369132912
4930,ma2c,532548,-1,7.879629629629613,19.23377025913909
4931,ma2c,532656,-1,6.77500000000004,18.547327475447364
4932,ma2c,532764,-1,4.072222222222266,14.232167746532358
4933,ma2c,532872,-1,4.719444444444468,13.583598895381838
4934,ma2c,532980,-1,5.092592592592626,15.493939697589584
4935,ma2c,533088,-1,4.446296296296337,13.976616887355595
4936,ma2c,533196,-1,5.155555555555566,14.88073159624579
4937,ma2c,533304,-1,4.901851851851865,14.749933970231895
4938,ma2c,533412,-1,5.999074074074155,17.249307529688718
4939,ma2c,533520,-1,5.924074074074118,18.414888654093616
4940,ma2c,533628,-1,4.368518518518512,13.430263284064374
4941,ma2c,533736,-1,4.542592592592613,13.842274243831035
4942,ma2c,533844,-1,7.146296296296306,18.88528442370051
4943,ma2c,533952,-1,4.284259259259283,13.34306701677946
4944,ma2c,534060,-1,5.443518518518549,16.24820373632328
4945,ma2c,534168,-1,4.8916666666666435,14.308046978303306
4946,ma2c,534276,-1,6.004629629629613,17.972712774994683
4947,ma2c,534384,-1,6.504629629629647,16.013283746449673
4948,ma2c,534492,-1,6.150000000000057,15.334012666110805
4949,ma2c,534600,-1,5.782407407407407,16.626990711801106
4950,ma2c,534708,-1,6.481481481481516,16.107464040165183
4951,ma2c,534816,-1,5.125000000000034,14.710213918176697
4952,ma2c,534924,-1,6.3379629629629965,17.517941689469893
4953,ma2c,535032,-1,6.391666666666693,16.45954707198282
4954,ma2c,535140,-1,5.065740740740829,15.652831728411849
4955,ma2c,535248,-1,5.818518518518549,15.507030353933295
4956,ma2c,535356,-1,7.03888888888893,18.39498640095614
4957,ma2c,535464,-1,7.9370370370370775,18.13551657911138
4958,ma2c,535572,-1,6.467592592592593,17.607846676262284
4959,ma2c,535680,-1,4.559259259259256,14.048276795848817
